MSN,YYYYMM,Value,Column_Order,Description,Unit
REEIBUS,198806,68.715,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198807,62.436,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198808,60.967,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198809,59.972,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198810,56.041,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198811,67.235,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198812,72.193,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198813,813.133,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198901,93.684,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198902,84.661,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198903,98.261,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198904,103.157,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198905,119.122,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198906,112.802,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198907,104.34,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198908,96.322,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198909,92.949,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198910,97.907,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198911,101.947,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198912,102.705,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,198913,1207.858,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199001,114.754,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199002,116.103,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199003,131.877,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199004,121.551,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199005,124.569,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199006,125.322,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199007,113.698,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199008,107.982,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199009,93.727,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199010,98.995,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199011,101.729,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199012,118.269,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199013,1368.574,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199101,129.073,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199102,108.877,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199103,124.924,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199104,122.114,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199105,134.431,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199106,124.269,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199107,117.949,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199108,114.567,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199109,103.887,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199110,98.099,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199111,102.687,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199112,115.527,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199113,1396.405,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199201,120.775,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199202,103.243,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199203,114.113,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199204,102.605,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199205,113.131,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199206,117.758,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199207,110.288,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199208,107.155,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199209,100.447,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199210,99.415,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199211,105.663,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199212,127.196,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199213,1321.789,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199301,135.892,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199302,110.393,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199303,130.269,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199304,126.982,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199305,138.753,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199306,129.146,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199307,119.764,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199308,109.709,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199309,102.772,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199310,103.087,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199311,105.799,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199312,118.081,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199313,1430.646,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199401,113.686,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199402,106.108,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199403,121.933,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199404,120.978,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199405,124.738,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199406,122.731,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199407,121.582,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199408,108.7,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199409,93.698,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199410,104.1,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199411,108.484,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199412,120.245,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199413,1366.982,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199501,119.949,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199502,114.39,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199503,128.739,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199504,123.899,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199505,123.03,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199506,139.459,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199507,135.956,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199508,129.479,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199509,110.12,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199510,125.674,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199511,131.19,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199512,139.978,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199513,1521.863,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199601,138.958,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199602,141.289,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199603,153.355,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199604,139.886,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199605,147.1,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199606,150.146,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199607,145.876,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199608,131.816,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199609,117.044,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199610,126.512,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199611,126.284,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199612,145.743,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199613,1664.009,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199701,150.593,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199702,142.577,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199703,156.9,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199704,151.632,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199705,160.443,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199706,155.926,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199707,150.712,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199708,135.848,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199709,118.095,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199710,131.191,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199711,122.268,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199712,129.408,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199713,1705.592,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199801,138.463,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199802,136.269,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199803,148.443,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199804,136.338,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199805,154.781,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199806,142.435,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199807,140.359,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199808,129.117,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199809,113.481,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199810,110.691,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199811,105.656,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199812,135.469,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199813,1591.504,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199901,142.744,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199902,136.2,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199903,147.294,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199904,136.564,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199905,148.047,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199906,147.08,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199907,145.965,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199908,130.184,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199909,113.114,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199910,107.932,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199911,114.447,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199912,124.874,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,199913,1594.446,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200001,126.069,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200002,120.215,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200003,137.556,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200004,142.999,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200005,141.278,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200006,126.051,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200007,125.75,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200008,117.615,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200009,100.428,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200010,103.048,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200011,108.789,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200012,97.613,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200013,1447.412,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200101,97.919,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200102,89.163,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200103,102.673,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200104,93.221,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200105,98.196,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200106,105.696,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200107,97.61,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200108,99.965,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200109,84.753,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200110,84.822,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200111,84.328,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200112,99.827,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200113,1138.173,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200201,112.195,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200202,101.062,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200203,110.216,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200204,118.274,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200205,128.21,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200206,134.759,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200207,127.356,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200208,112.908,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200209,97.522,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200210,95.877,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200211,103.97,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200212,113.089,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200213,1355.437,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200301,110.511,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200302,103.045,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200303,122.327,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200304,122.595,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200305,137.489,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200306,136.776,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200307,126.645,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200308,119.952,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200309,102.049,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200310,101.177,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200311,106.223,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200312,123.987,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200313,1412.776,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200401,117.939,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200402,109.225,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200403,118.907,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200404,109.238,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200405,122.835,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200406,125.733,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200407,122.42,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200408,114.776,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200409,108.545,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200410,102.917,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200411,109.707,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200412,130.978,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200413,1393.22,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200501,124.095,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200502,111.034,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200503,121.267,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200504,117.849,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200505,135.965,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200506,134.888,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200507,133.724,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200508,117.618,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200509,101.495,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200510,102.159,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200511,108.684,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200512,120.832,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200513,1429.61,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200601,141.392,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200602,127.41,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200603,130.928,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200604,138.746,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200605,149.457,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200606,146.026,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200607,133.278,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200608,120.435,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200609,103.063,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200610,103.931,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200611,115.323,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200612,121.351,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200613,1531.341,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200701,140.236,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200702,107.564,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200703,131.167,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200704,128.973,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200705,136.304,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200706,125.888,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200707,124.473,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200708,117.846,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200709,99.415,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200710,101.268,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200711,103.564,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200712,115.138,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200713,1431.836,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200801,126.073,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200802,115.054,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200803,132.023,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200804,131.852,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200805,148.936,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200806,157.239,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200807,144.262,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200808,126.298,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200809,105.696,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200810,107.943,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200811,110.71,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200812,135.232,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200813,1541.318,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200901,141.776,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200902,118.726,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200903,140.722,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200904,150.585,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200905,160.525,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200906,160.124,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200907,140.303,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200908,129.072,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200909,114.922,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200910,129.45,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200911,135.958,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200912,151.575,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,200913,1673.738,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201001,142.261,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201002,128.346,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201003,143.485,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201004,138.725,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201005,155.614,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201006,172.466,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201007,151.125,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201008,136.76,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
REEIBUS,201009,125.415,11,Total Renewable Energy Consumed by the Electric Power Sector,Trillion Btu
